model,lite_index,task_id,family,topology,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,failure_class,device_count,device_types,device_ids,metadata_ref,result_index_ref
ui-venus-1.5-30b-a3b,122,linux_smarthome_656,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/122_linux_smarthome_656,sha256:54661e7cd5f2e72f983732b7d40c2f77e49eefae665f0040ea2de51ed1fde88c,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,341.254,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/122_linux_smarthome_656/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,123,linux_smarthome_982,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/123_linux_smarthome_982,sha256:93d37f3655190f0e80b4dbcf1ae5b994bd4ebf8a4ab645eb519211df924ecd14,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,408.128,max_steps,timeout,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/123_linux_smarthome_982/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,124,linux_smarthome_348,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/124_linux_smarthome_348,sha256:0c6aced5687e50388af5cca411ebcf4f09826613798a1422c60556dad9c4ba83,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,16,218.822,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/124_linux_smarthome_348/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,125,linux_smarthome_567,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/125_linux_smarthome_567,sha256:de7bae552b6acb5216406d070aed7cc502bbbc76b97b7a8429c2ce0dfd5a535d,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,672.358,max_steps,timeout,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/125_linux_smarthome_567/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,126,linux_smarthome_670,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/126_linux_smarthome_670,sha256:5955c6bb58359aa67439675a53430c4223aa0fdc8df3946cdaadecfb29a6c181,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,428.876,max_steps,timeout,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/126_linux_smarthome_670/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,127,linux_smarthome_359,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/127_linux_smarthome_359,sha256:676e9c66d44fa2d4d1f6e1a79f5ddfc5e39d154387d84bf89f7ed4858c64b2d7,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,317.88,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/127_linux_smarthome_359/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,128,linux_smarthome_373,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/128_linux_smarthome_373,sha256:9e59090fe0473b12abcda9a6790cf9dd5ede83ba0d4ff6555d880505e0f3f6db,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,9,143.145,done,model_behavior,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/128_linux_smarthome_373/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,129,linux_smarthome_065,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/129_linux_smarthome_065,sha256:ad1489fd381dc6f96c3217838f63dd1c0d6ec5060970793393de20cc6df43264,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,310.316,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/129_linux_smarthome_065/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,130,linux_smarthome_370,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/130_linux_smarthome_370,sha256:11932d197ca8a167bbd2894f3af3617574920a0e52a8c8c85f1b5c4d47731c63,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,13,198.153,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/130_linux_smarthome_370/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,131,linux_smarthome_372,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/131_linux_smarthome_372,sha256:fe6ee1fd3d35a9ab7517ac1663d6bc4964e483975b74cd90d76e8edd90703060,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,321.114,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/131_linux_smarthome_372/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,132,linux_smarthome_028,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/132_linux_smarthome_028,sha256:57b55e0931fef2e9d634ccec3b3e5f18af1c7ebb032c51d635528065da9f0bf2,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,14,156.25,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/132_linux_smarthome_028/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,133,linux_smarthome_999,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/133_linux_smarthome_999,sha256:6edb3811c19b8fb12b03ee659ffcc45b21e0898f73c8b808a2a6884d7f4c9ad7,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,21,306.257,done,model_behavior,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/133_linux_smarthome_999/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,134,linux_smarthome_361,linux_smarthome,linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/134_linux_smarthome_361,sha256:add30f2e4012440c18c231cad47b08daa17d7128b3be76c6440ac56301d211f9,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,322.277,max_steps,timeout,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/134_linux_smarthome_361/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,135,linux_smarthome_981,linux_smarthome,2linux_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/135_linux_smarthome_981,sha256:11eb234269f092b42c9572e9622cddd2d5a50041668d419e4bb23f94c0d4cb93,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,440.138,max_steps,timeout,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/135_linux_smarthome_981/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,136,android_smarthome_357,android_smarthome,2android_smarthome,repair_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/136_android_smarthome_357,sha256:7ca5bbd4f11998621ae726a60b76dded31b2ac932e86375228b5e58979bad667,final_merged_infrastructure_repair:lite_136,INFRASTRUCTURE_INVALID,FAIL,lifecycle_valid,,0.0,official_repair_attempt_evaluator_trace,50,384.538,max_steps,timeout,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/136_android_smarthome_357/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,137,android_smarthome_409,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/137_android_smarthome_409,sha256:259e008b24c65381760c6b31db421398f2d209ab9b931670c4d7dc261892f7ac,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.25,0.25,selected_attempt_evaluator_trace,50,282.934,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/137_android_smarthome_409/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,138,android_smarthome_854,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/138_android_smarthome_854,sha256:536f3217c9e67baac177f66cc08231f50498681d473528a3626d69ae1c8536aa,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,50,273.415,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/138_android_smarthome_854/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,139,android_smarthome_026,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/139_android_smarthome_026,sha256:fe92f0c8839a5e6f3004c27c87846f6ce41ce88e7be030505fba04d7fe4d1cf1,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,267.862,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/139_android_smarthome_026/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,140,android_smarthome_407,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/140_android_smarthome_407,sha256:fdd1ac6c21d8fb0fb61dd16b1e124a9a094e25bc06ed7682fa141fc8b137b69e,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,331.733,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/140_android_smarthome_407/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,141,android_smarthome_149,android_smarthome,2android_smarthome,repair_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/141_android_smarthome_149,sha256:5913d7f31586b4e3b850e19e353be8fee6b73f69b84a3c6d1fd6c7edce097b6c,final_merged_infrastructure_repair:lite_141,INFRASTRUCTURE_INVALID,FAIL,lifecycle_valid,,0.0,official_repair_attempt_evaluator_trace,50,320.468,max_steps,timeout,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/141_android_smarthome_149/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,142,android_smarthome_336,android_smarthome,android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/142_android_smarthome_336,sha256:425a2099cd986d8660262098845f4a0a22b9a4d15be24ee920ea1a5cb1da2a21,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,50,237.123,max_steps,timeout,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/142_android_smarthome_336/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,143,android_smarthome_844,android_smarthome,2android_smarthome,repair_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/143_android_smarthome_844,sha256:d124a9416f287521985f0a9255cbb9a34e9cb48c4a3234a878f391c4a701dc9c,final_merged_infrastructure_repair:lite_143,INFRASTRUCTURE_INVALID,FAIL,lifecycle_valid,,0.0,official_repair_attempt_evaluator_trace,50,307.64,max_steps,timeout,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/repair_01/143_android_smarthome_844/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ui-venus-1.5-30b-a3b,144,android_smarthome_144,android_smarthome,2android_smarthome,run_01,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/144_android_smarthome_144,sha256:0a1d663c6bcdb8554270251ccefa62550c0e326870019ad680b1b59f64e16a88,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,407.073,max_steps,timeout,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/run_01/144_android_smarthome_144/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/worker-worktrees/ui-venus-core200-20260905/runs/ui-venus-1.5-30b-a3b-adapted-direct-core200-delay3s/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
